Local time,Open,High,Low,Close,Volume
2003-05-11 21:00:00+00:00,117.286,117.528,115.282,115.898,2929703.1915000007
2003-05-18 21:00:00+00:00,115.578,117.752,115.03,116.821,2929517.7920999983
2003-05-25 21:00:00+00:00,116.793,119.616,116.17,119.267,2931425.0978999985
2003-06-01 21:00:00+00:00,119.521,119.631,117.326,118.665,2867783.173899999
2003-06-08 21:00:00+00:00,118.637,118.76,117.154,117.457,2900370.9250000003
2003-06-15 21:00:00+00:00,117.327,119.068,117.143,118.268,2920538.3914
2003-06-22 21:00:00+00:00,118.364,120.044,117.304,119.619,2910892.0117999986
2003-06-29 21:00:00+00:00,119.597,120.249,117.829,118.093,2921410.318700001
2003-07-06 21:00:00+00:00,117.959,118.676,117.357,117.635,2932555.0879000006
2003-07-13 21:00:00+00:00,117.742,119.224,116.65,118.354,2922215.106499999
2003-07-20 21:00:00+00:00,118.504,119.396,118.218,118.826,2906697.4092999995
2003-07-27 21:00:00+00:00,119.226,120.735,118.757,119.994,2887875.1887
2003-08-03 21:00:00+00:00,120.128,120.617,118.786,118.974,2710999.876199999
2003-08-10 21:00:00+00:00,119.05,119.659,118.151,119.163,3055752.8067999994
2003-08-17 21:00:00+00:00,119.182,119.764,117.281,117.49,3097961.1931
2003-08-24 21:00:00+00:00,117.587,117.984,116.13,116.872,3126123.2982
2003-08-31 21:00:00+00:00,116.692,117.231,115.723,116.767,3008377.8027000003
2003-09-07 21:00:00+00:00,116.777,117.698,116.044,117.244,3098831.8157999986
2003-09-14 21:00:00+00:00,117.251,117.67,113.585,113.908,3091049.2122
2003-09-21 21:00:00+00:00,113.569,113.569,110.894,111.673,3128484.6106999987
2003-09-28 21:00:00+00:00,111.735,112.047,110.076,110.828,3127062.5869000005
2003-10-05 21:00:00+00:00,111.009,111.307,108.264,108.66,3079004.2978
2003-10-12 21:00:00+00:00,108.445,110.267,108.25,109.315,3050004.3871999998
2003-10-19 21:00:00+00:00,109.005,110.564,108.759,109.266,3115547.2110999995
2003-10-26 22:00:00+00:00,109.243,110.198,107.794,109.919,3115504.5283000004
2003-11-02 22:00:00+00:00,109.873,111.477,109.018,109.34,3128792.2941
2003-11-09 22:00:00+00:00,109.303,109.627,107.836,108.328,3123026.5037
2003-11-16 22:00:00+00:00,108.307,109.72,107.522,108.724,3145129.005
2003-11-23 22:00:00+00:00,108.77,110.002,108.7,109.583,3065772.189
2003-11-30 22:00:00+00:00,109.693,109.998,107.492,107.685,3131112.6876000008
2003-12-07 22:00:00+00:00,107.654,108.696,106.723,107.83,3118950.6886000014
2003-12-14 22:00:00+00:00,108.331,108.374,107.171,107.778,3103724.2832000004
2003-12-21 22:00:00+00:00,107.643,107.925,106.867,107.412,2932663.3965
2003-12-28 22:00:00+00:00,107.322,107.71,106.695,107.02,2610405.6881000004
2004-01-04 22:00:00+00:00,107.026,108.193,105.883,106.746,3063288.7834999994
2004-01-11 22:00:00+00:00,106.58,106.99,105.712,106.586,3115249.5851000003
2004-01-18 22:00:00+00:00,106.59,107.88,105.724,106.701,3142724.782099999
2004-01-25 22:00:00+00:00,106.548,106.711,105.422,105.656,3114604.5910000005
2004-02-01 22:00:00+00:00,105.585,106.774,105.207,105.425,3129788.5988
2004-02-08 22:00:00+00:00,105.63,106.022,105.142,105.409,3135318.9943
2004-02-15 22:00:00+00:00,105.439,109.32,105.33,108.996,3107628.0121
2004-02-22 22:00:00+00:00,108.945,109.792,108.002,109.108,3152502.8956999998
2004-02-29 22:00:00+00:00,109.023,112.266,108.843,111.979,3150480.0928
2004-03-07 22:00:00+00:00,112.065,112.276,110.224,110.75,3135151.0919
2004-03-14 22:00:00+00:00,110.664,111.044,106.373,106.664,3143595.520800001
2004-03-21 22:00:00+00:00,106.789,107.634,105.493,105.982,3137646.0028
2004-03-28 22:00:00+00:00,105.509,106.199,103.416,104.436,3136288.8107999987
2004-04-04 21:00:00+00:00,104.453,107.15,104.104,106.34,3050134.6184
2004-04-11 21:00:00+00:00,106.334,109.212,105.025,107.747,3171490.4826
2004-04-18 21:00:00+00:00,107.678,109.877,107.583,108.922,3156645.3049999992
2004-04-25 21:00:00+00:00,108.928,111.016,108.272,110.508,3175646.7831999986
2004-05-02 21:00:00+00:00,110.397,112.48,108.305,112.191,3169946.1972999983
2004-05-09 21:00:00+00:00,112.258,114.872,112.105,114.211,3189967.6114000003
2004-05-16 21:00:00+00:00,114.165,114.696,111.742,112.285,3176961.8048000005
2004-05-23 21:00:00+00:00,112.285,113.313,110.01,110.18,3176168.0285
2004-05-30 21:00:00+00:00,110.165,111.929,109.042,111.128,3007690.4042
2004-06-06 21:00:00+00:00,110.855,111.01,108.65,110.049,3189314.914200002
2004-06-13 21:00:00+00:00,110.152,111.47,108.522,108.86,3171438.6938000005
2004-06-20 21:00:00+00:00,108.765,109.413,106.994,107.546,3162798.3195000007
2004-06-27 21:00:00+00:00,107.548,109.593,107.387,108.275,3153201.8155
2004-07-04 21:00:00+00:00,108.298,109.707,107.927,108.154,3153453.4971000007
2004-07-11 21:00:00+00:00,108.142,110.031,107.544,108.654,3148644.8037
2004-07-18 21:00:00+00:00,108.767,110.289,108.067,110.162,3147882.4853
2004-07-25 21:00:00+00:00,110.115,112.472,109.399,111.345,3153998.8974
2004-08-01 21:00:00+00:00,111.248,111.888,109.81,110.457,3154604.0930000013
2004-08-08 21:00:00+00:00,110.4,112.09,110.124,110.69,3147149.5128000006
2004-08-15 21:00:00+00:00,110.598,110.985,108.938,109.083,3165214.1898000003
2004-08-22 21:00:00+00:00,109.167,110.476,109.002,109.633,3166056.8144999994
2004-08-29 21:00:00+00:00,109.771,110.695,108.734,110.452,3120120.5995999994
2004-09-05 21:00:00+00:00,110.45,110.615,109.058,109.637,3113916.5985000003
2004-09-12 21:00:00+00:00,109.593,110.377,109.269,109.775,3126828.507
2004-09-19 21:00:00+00:00,109.76,110.895,109.565,110.59,3110856.992299998
2004-09-26 21:00:00+00:00,110.575,111.693,109.792,110.49,3119358.301999999
2004-10-03 21:00:00+00:00,110.479,111.449,109.295,109.497,3120826.9901999994
2004-10-10 21:00:00+00:00,109.46,110.179,108.793,109.271,3117761.098800001
2004-10-17 21:00:00+00:00,109.231,109.571,107.147,107.226,3115644.3956999998
2004-10-24 21:00:00+00:00,107.208,107.372,105.763,105.767,3122241.3067000005
2004-10-31 22:00:00+00:00,105.905,106.877,105.504,105.547,3113787.1926
2004-11-07 22:00:00+00:00,105.359,107.277,105.265,105.544,3101021.5792
2004-11-14 22:00:00+00:00,105.59,105.701,102.693,103.076,3106450.1864
2004-11-21 22:00:00+00:00,103.255,103.693,102.155,102.532,3082362.781200001
2004-11-28 22:00:00+00:00,102.751,103.58,101.825,102.068,3082487.8076
2004-12-05 22:00:00+00:00,102.151,106.165,101.885,105.178,3072652.9024999985
2004-12-12 22:00:00+00:00,105.383,105.777,103.444,104.152,3084777.4863000005
2004-12-19 22:00:00+00:00,103.95,104.657,103.407,103.675,3085802.410400002
2004-12-26 22:00:00+00:00,103.692,104.264,101.88,102.582,2994650.4120000005
2005-01-02 22:00:00+00:00,102.706,105.155,102.328,104.723,3083747.277299999
2005-01-09 22:00:00+00:00,104.79,104.829,101.766,102.01,3076714.6093999995
2005-01-16 22:00:00+00:00,101.995,103.896,101.568,102.685,2848883.9017000007
2005-01-23 22:00:00+00:00,102.742,104.318,102.359,103.26,3090997.423200002
2005-01-30 22:00:00+00:00,103.565,104.705,103.324,104.06,3090029.7003
2005-02-06 22:00:00+00:00,104.347,106.824,104.035,105.682,3088818.8022000003
2005-02-13 22:00:00+00:00,105.422,105.854,104.257,105.626,3088547.788300001
2005-02-20 22:00:00+00:00,105.689,105.787,103.804,105.213,3081574.6972000008
2005-02-27 22:00:00+00:00,105.207,105.512,104.055,104.752,3084398.4835999995
2005-03-06 22:00:00+00:00,104.751,105.34,103.476,103.971,3076152.5158
2005-03-13 22:00:00+00:00,103.858,105.171,103.694,104.718,3077214.1904000007
2005-03-20 22:00:00+00:00,104.743,106.549,104.638,106.36,3088402.9670999986
2005-03-27 22:00:00+00:00,106.324,107.755,106.298,107.502,3198842.312700001
2005-04-03 21:00:00+00:00,107.544,108.853,107.516,108.189,3198658.4969000006
2005-04-10 21:00:00+00:00,108.191,108.518,107.126,107.761,3156718.4221000005
2005-04-17 21:00:00+00:00,107.73,108.027,105.736,105.97,3118376.1018
2005-04-24 21:00:00+00:00,105.832,106.368,104.584,104.746,3132940.306700001
2005-05-01 21:00:00+00:00,104.828,105.409,104.187,105.018,3147790.9852000005
2005-05-08 21:00:00+00:00,105.03,107.413,104.911,107.273,3155821.9815000007
2005-05-15 21:00:00+00:00,107.268,108.294,106.541,108.141,3137005.1048000003
2005-05-22 21:00:00+00:00,108.102,108.285,107.224,107.916,3133551.0862
2005-05-29 21:00:00+00:00,107.94,108.851,107.461,107.645,3122929.0862
2005-06-05 21:00:00+00:00,107.645,108.688,106.447,108.652,3088692.0879
2005-06-12 21:00:00+00:00,108.565,109.712,108.4,108.557,3132430.498099999
2005-06-19 21:00:00+00:00,108.527,109.594,108.111,109.03,3132485.5058000013
2005-06-26 21:00:00+00:00,109.062,111.809,109.051,111.757,3121622.704199998
2005-07-03 21:00:00+00:00,111.771,112.531,111.318,112.155,3121456.892699999
2005-07-10 21:00:00+00:00,112.244,112.398,110.741,112.139,3143528.601599999
2005-07-17 21:00:00+00:00,112.22,113.541,109.663,111.297,3108152.5958000007
2005-07-24 21:00:00+00:00,111.327,112.851,111.188,112.498,3131758.309899998
2005-07-31 21:00:00+00:00,112.507,112.781,110.752,111.909,3133396.8067
2005-08-07 21:00:00+00:00,111.866,112.594,109.301,109.373,3135230.494999999
2005-08-14 21:00:00+00:00,109.442,110.811,109.025,110.44,3128477.7950000004
2005-08-21 21:00:00+00:00,110.42,110.736,109.358,110.162,3121706.806
2005-08-28 21:00:00+00:00,110.125,111.769,109.177,109.77,3106517.3211000008
2005-09-04 21:00:00+00:00,109.775,110.734,108.756,109.655,3122323.997099998
2005-09-11 21:00:00+00:00,109.598,111.474,108.998,111.328,3131597.592000002
2005-09-18 21:00:00+00:00,111.351,112.504,110.875,112.46,3132334.494200001
2005-09-25 21:00:00+00:00,112.426,113.725,112.073,113.725,3057559.4022
2005-10-02 21:00:00+00:00,113.651,114.409,113.008,113.791,3050608.8924
2005-10-09 21:00:00+00:00,113.786,115.071,113.537,114.066,3044899.193299998
2005-10-16 21:00:00+00:00,114.102,115.971,113.742,115.885,3053257.3918
2005-10-23 21:00:00+00:00,115.885,116.21,114.593,115.643,3044102.3272
2005-10-30 22:00:00+00:00,115.709,118.348,115.528,118.335,3053362.501
2005-11-06 22:00:00+00:00,118.247,118.384,116.853,117.987,3052866.1221
2005-11-13 22:00:00+00:00,118.005,119.545,117.84,119.066,3021752.6962
2005-11-20 22:00:00+00:00,119.072,119.673,118.21,119.585,2969924.9031000007
2005-11-27 22:00:00+00:00,119.673,121.185,118.328,120.585,2990739.594899999
2005-12-04 22:00:00+00:00,121.037,121.375,119.965,120.625,2983988.4952
2005-12-11 22:00:00+00:00,120.722,121.028,115.592,115.655,3013164.7971
2005-12-18 22:00:00+00:00,115.602,117.623,115.503,116.185,2990348.5051000006
2005-12-25 22:00:00+00:00,116.234,118.152,115.941,117.705,3009815.901500001
2006-01-01 22:00:00+00:00,117.75,117.88,114.215,114.455,2991267.5783
2006-01-08 22:00:00+00:00,114.482,114.872,113.444,114.145,3002761.500199998
2006-01-15 22:00:00+00:00,114.168,115.92,113.768,115.285,3008319.000099998
2006-01-22 22:00:00+00:00,115.229,117.423,114.142,117.255,3032634.5098999995
2006-01-29 22:00:00+00:00,117.183,119.374,116.68,118.885,3023293.2832999984
2006-02-05 22:00:00+00:00,118.775,119.156,116.887,117.834,3015349.5928
2006-02-12 22:00:00+00:00,117.755,118.842,116.745,118.025,3014865.8147000005
2006-02-19 22:00:00+00:00,118.176,118.984,116.406,116.845,2995787.7657999983
2006-02-26 22:00:00+00:00,116.861,117.109,115.485,116.375,2997805.0051999995
2006-03-05 22:00:00+00:00,116.361,119.123,116.029,118.984,3013420.300099999
2006-03-12 22:00:00+00:00,118.889,119.17,115.687,115.885,3009915.7030000007
2006-03-19 22:00:00+00:00,115.94,118.464,115.507,117.415,2994746.6104000006
2006-03-26 22:00:00+00:00,117.56,118.196,116.258,117.75,3009251.5068
2006-04-02 21:00:00+00:00,117.755,118.772,116.671,118.26,3006551.2161000003
2006-04-09 21:00:00+00:00,118.191,118.882,117.808,118.63,2997299.9103
2006-04-16 21:00:00+00:00,118.599,118.64,116.54,116.545,3011971.999000002
2006-04-23 21:00:00+00:00,116.285,116.285,113.64,113.793,3022336.1055000005
2006-04-30 21:00:00+00:00,113.663,114.146,112.252,112.535,2997745.486399999
2006-05-07 21:00:00+00:00,112.312,112.398,109.21,109.965,3029686.1936000003
2006-05-14 21:00:00+00:00,109.965,112.215,109.015,111.64,3024077.1172000007
2006-05-21 21:00:00+00:00,111.64,112.962,110.964,112.605,3042816.698199999
2006-05-28 21:00:00+00:00,112.605,113.348,111.319,111.69,3029472.1281
2006-06-04 21:00:00+00:00,111.69,114.702,111.432,113.915,3020132.2805000003
2006-06-11 21:00:00+00:00,113.935,115.432,113.925,115.155,3032124.0857999977
2006-06-18 21:00:00+00:00,115.155,116.573,114.378,116.55,3027066.606500001
2006-06-25 21:00:00+00:00,116.565,116.673,114.179,114.436,3026880.432899999
2006-07-02 21:00:00+00:00,114.397,115.767,113.817,114.002,2999334.0119
2006-07-09 21:00:00+00:00,113.96,116.378,113.433,116.095,3025092.2755000005
2006-07-16 21:00:00+00:00,116.1,117.857,115.808,116.125,3007401.026400001
2006-07-23 21:00:00+00:00,116.112,117.384,114.595,114.605,3013719.005000001
2006-07-30 21:00:00+00:00,114.653,115.528,113.955,114.405,3033769.6935000005
2006-08-06 21:00:00+00:00,113.795,116.416,113.795,116.265,3025946.896600001
2006-08-13 21:00:00+00:00,116.285,116.736,115.178,115.765,2999126.1173
2006-08-20 21:00:00+00:00,115.742,117.386,115.333,117.24,2992929.7062
2006-08-27 21:00:00+00:00,117.199,117.472,116.493,117.032,3028395.0117
2006-09-03 21:00:00+00:00,117.015,117.081,115.565,116.906,3097619.9202000005
2006-09-10 21:00:00+00:00,116.836,118.124,116.59,117.519,3108631.698499999
2006-09-17 21:00:00+00:00,117.527,118.262,116.05,116.522,3092997.6934000007
2006-09-24 21:00:00+00:00,116.585,118.181,116.094,118.037,3098558.3909
2006-10-01 21:00:00+00:00,118.101,119.09,117.363,118.972,3090705.1878
2006-10-08 21:00:00+00:00,118.95,119.87,118.031,119.589,3097771.1094000014
